Index,demand
292,0.4580277470947978
293,0.03964862917196238
294,0.051593272602458655
295,0.25839417977902146
296,0.25188656499097695
297,0.0199362394131903
298,0.014436371315145847
299,0.043087634461644646
300,0.05313363667128081
301,0.1320380603488608
302,0.22604057416063622
303,0.08050634270902235
304,0.09404789698518162
305,0.2367705486771715
306,0.22967565526834643
307,0.13339891438042856
308,0.25648225729430685
309,0.38210777779405497
310,0.08317461139256492
311,0.02548640120453132
312,0.05338209120393272
313,0.10738418427385688
314,0.04309582101747515
315,0.186552870847845
316,0.8022147444405547
317,0.03395853271639546
318,0.04999484027931769
319,0.38527706796096084
320,0.017906175894595755
321,0.04008990572399116
322,0.26159314611985235
323,0.023883537647490384
324,0.0474483143477597
325,0.06751982389256685
326,0.026605221747934144
327,0.03658601442984688
328,0.11697320856312816
329,0.03696947926758047
330,0.07319054434521194
331,0.14229409066303986
332,0.13598171887570812
333,0.26063585905858855
334,0.2557514450591444
335,0.14829024080457026
336,0.03081255934025351
337,0.25052675912620426
338,0.22233232882279302
339,0.12801700536074673
340,0.7110964467301192
341,0.4069753016727057
342,0.29076623180513633
343,0.029567245064534432
344,0.15349801101277438
345,0.046953785498861596
346,0.03730150329018449
347,0.014370432137665468
348,0.026568976398518622
349,0.060611880499488305
350,0.01641601923815443
351,0.015834493343942404
352,0.03340171434880193
353,0.056718936999965046
354,0.09458819916952543
355,0.1133129087404266
356,0.09599476737251761
357,0.09052788294209649
358,0.1363772384860522
359,0.09630305618943755
360,0.03810504494155124
361,0.12030754098202126
362,0.249707336647895
363,0.018545984658087947
364,0.04930220701989335
365,0.6553066600882245
366,0.801543166135217
367,0.46805099203620953
368,0.026884993164766578
369,0.03277070236123467
370,0.02341090156510081
371,0.053698384601088445
372,0.272622577445296
373,0.05089209911166427
374,0.027163648649677977
375,0.08287187096865581
376,0.03339948844261825
377,0.04798338595627297
378,0.06963853773553046
379,0.04803222237821226
380,0.014921614171669392
381,0.2459648318476903
382,0.04195457400585677
383,0.03110631846158648
384,0.10322637203724046
385,0.13210870491224136
386,0.07400957643667425
387,0.05806080024945069
388,0.0995194474257162
389,0.06531265000402775
390,0.0228166751277711
391,0.12128202600306692
392,0.0948190620953265
393,0.0894106675953457
394,0.6693366911784014
395,0.868282089871921
396,0.4637429523816867
397,0.059774241472078965
398,0.04265853418155821
399,0.07554479714839647
400,0.11167630720607762
401,0.2619746818845263
402,0.03291126858809594
403,0.09435834424544846
404,0.02355777209120064
405,0.043603084394168275
406,0.096474994105451
407,0.233965694858783
408,0.08750488839124189
409,0.5255234718025754
410,0.2392803063919376
411,0.13414384432969048
412,0.13470196636169923
413,0.11176304653865171
414,0.06701846153113507
415,0.11127977771720944
416,0.037326573646058736
417,0.029429484829664947
418,0.03722126349640983
419,0.12482990731345636
420,0.12483507768929028
421,0.07321791359307266
422,0.0786709358245045
423,0.033035027910985865
424,0.8486118912581151
425,0.9765649564307586
426,0.8413174545859576
427,0.08470675404917885
428,0.04998861785760932
429,0.23128297777402254
430,0.14255388569883637
431,0.03655679212780949
432,0.029059272050016183
433,0.020246487270494436
434,0.01780030075607708
435,0.03663653606691463
436,0.09938091617051428
437,0.04646641489501577
438,0.4044332973003967
439,0.47206604792625206
440,0.08496518644721007
441,0.11963567607278278
442,0.11724514072967411
443,0.2578857836337585
444,0.08226861695962501
445,0.23225030281959633
446,0.09814317545959964
447,0.04275308487504373
448,0.09913329878988311
449,0.10873447162701672
450,0.11292906241069747
451,0.05026782435043516
452,0.023466438269145438
453,0.30805850424591535
454,0.3965418808510725
455,0.13796240164017645
456,0.07304064703817006
457,0.029527673603990674
458,0.22904853537233788
459,0.05552715539236993
460,0.26876785333130626
461,0.025646029087615575
462,0.04185101367162644
463,0.04026282708248345
464,0.02666266620727343
465,0.02210823563247937
466,0.04508442497383168
467,0.047795894144744173
468,0.2354539949358624
469,0.6466738818362567
470,0.41084442832409407
471,0.38882262728558725
472,0.1300128397285927
473,0.17121493629825268
474,0.24268685894773617
475,0.4231833351119632
476,0.0597860286222904
477,0.03193224400075857
478,0.04221180716843654
479,0.028926161388379182
480,0.22885688463454024
481,0.15687046857566025
482,0.10128423517164745
483,0.26175298901426036
484,0.26408073259169385
485,0.25366233363407414
486,0.9801368062413341
487,0.12229506535934687
488,0.03248554166398462
489,0.1246170773515797
490,0.23022915416203055
491,0.018025023196189552
492,0.052443274223369335
493,0.4218745805820181
494,0.015844977644283133
495,0.058858733943276634
496,0.04808020005797266
497,0.039332156309725017
498,0.046983624108684424
499,0.2321124563344963
500,0.39397126738604993
501,0.39817531051923444
502,0.49381411804263986
503,0.4086513663891571
504,0.13789249108320323
505,0.13315283351727794
506,0.25056012227810237
507,0.01646360651683055
508,0.024493866812596986
509,0.1596135590087776
510,0.08617834721899781
511,0.04362827171311601
512,0.16872739673160408
513,0.1499176443829091
514,0.49577438015693365
515,0.1626605739317593
516,0.01830423137269283
517,0.06046157371477925
518,0.09406318383878828
519,0.1073308310892786
520,0.07448121351499348
521,0.013655037811609554
522,0.013040139194085925
523,0.022550472837527584
524,0.02880192275745786
525,0.07266670563425813
526,0.09898069595596382
527,0.09568544218964786
528,0.14455639193263362
529,0.3997911408789295
530,0.7176415301270991
531,0.41395764488992726
532,0.4037881770987988
533,0.5360189169725401
534,0.09493661449966806
535,0.02190646367220738
536,0.05750982483387044
537,0.06990428553030309
538,0.1205889214633307
539,0.17920780725626456
540,0.0710824122583304
541,0.02375731710015791
542,0.05830592059430196
543,0.13734134722906788
544,0.02537853379757754
545,0.029418035296484894
546,0.05869116820268433
547,0.11895527610268677
548,0.028197719572117426
549,0.024987289166060033
550,0.05038766648061341
551,0.016785143398996085
552,0.015306213070496101
553,0.038475663474375796
554,0.0688863777395651
555,0.05576367456586316
556,0.10977858755002756
557,0.2547793633010852
558,0.3903266344456575
559,0.360906455320825
560,0.6679365989819478
561,0.5792136917636896
562,0.3964819489072215
563,0.09949849789115833
564,0.03855982955632977
565,0.04255462670124373
566,0.0512037029830714
567,0.11264645305824547
568,0.017504850518740997
569,0.027733694045701723
570,0.45925008163443615
571,0.03588727923993028
572,0.02638628802880729
573,0.06801046195323002
574,0.06361362528364592
575,0.08943257468521418
576,0.030522006002317095
577,0.04710382198722197
578,0.021328425957935552
579,0.06251650068758127
580,0.012814488185684638
581,0.023989497292369294
582,0.025913265366844445
583,0.0964278752603556
584,0.12681251889132306
585,0.5301779794563687
586,0.38589580323523986
587,0.24199175612359528
588,0.6542308812655919
589,0.3948372306224638
590,0.44113825264775025
591,0.1715122158707834
592,0.06132171557820369
593,0.038919242515733164
594,0.05391144701729503
595,0.05381572942440717
596,0.056761588696724874
597,0.05755941176644537
598,0.04942687241590406
599,0.4233584585595084
600,0.10379834903881306
601,0.2415444488473608
602,0.026022609205349705
603,0.06541378446731791
604,0.10190168115700685
605,0.1398349039172471
606,0.2595598217471303
607,0.04112394031314062
608,0.03449873528059762
609,0.04982207623764215
610,0.15282000001696955
611,0.4410580142861845
612,0.36493462932567766
613,0.24464291247577202
614,0.1097843295132684
615,0.3846510020281655
616,0.16188338445599829
617,0.06539911279213131
618,0.0355114991047942
619,0.03793489746194473
620,0.03617478389233965
621,0.11653607198212924
622,0.22957728463108262
623,0.0716909451010169
624,0.2670582976891895
625,0.05483605164865486
626,0.06010130213595348
627,0.15261567251032515
628,0.04293985654024249
629,0.023822839961196163
630,0.12023952959215095
631,0.12468264712686528
632,0.02859427121494646
633,0.23078785245138034
634,0.25968786257389076
635,0.06826781022495425
636,0.09617687036404092
637,0.030071282625513618
638,0.07941080050257036
639,0.07982149490391979
640,0.026564778403054275
641,0.11373652332862541
642,0.22195257448837366
643,0.05781066657699646
644,0.01943429135871815
645,0.026604481911591503
646,0.11861201672054494
647,0.01607821203958176
648,0.0222207926122741
649,0.0537514354663559
650,0.0312682172925271
651,0.02615379690939154
652,0.1276338621071733
653,0.04343517509624062
654,0.044439711733040295
655,0.014891319605430251
656,0.038488178553549
657,0.15819183333104744
658,0.37349107479771404
659,0.4179427995662933
660,0.03425263828408478
661,0.029366190955734284
662,0.025849686962091507
663,0.034355928772497615
664,0.05349432484264509
665,0.01471051728603026
666,0.044100285427062805
667,0.13398865213466044
668,0.015100368186951372
669,0.037367755954180265
670,0.01803638598738623
671,0.029026273147378386
672,0.07416455243206896
673,0.09351152895078099
674,0.24045397070579894
675,0.018739493743712476
676,0.02041550433578494
677,0.036971232940452736
678,0.06065628360170542
679,0.09507967870217031
680,0.2366674268633412
681,0.04360890981777758
682,0.020245304594359012
683,0.00991468862013564
684,0.10208941822795828
685,0.04052086519393605
686,0.015407918294098294
687,0.07235968783578754
688,0.12577432090520424
689,0.05772719408533928
690,0.02021428506572714
691,0.01094644123218678
692,0.2687567865397933
693,0.029427011973755225
694,0.03064907782799342
695,0.2302958259759037
696,0.07445953420114845
697,0.046385432755396985
698,0.023199207215338156
699,0.036463090507803594
700,0.06827674591171057
701,0.38473386390295095
702,0.03340137241045124
703,0.022471829291771547
704,0.027729889614454075
705,0.059459074837574954
706,0.0615205333158798
707,0.1353816478783753
708,0.04293145213285576
709,0.15061940406841728
710,0.06949951442849148
711,0.034689077356704484
712,0.05101921115767068
713,0.06147878630053885
714,0.030568007457372978
715,0.14759929674090763
716,0.031938638322600854
717,0.029716804239504416
718,0.09417171758174982
719,0.021010956902772483
720,0.10756136844731318
721,0.057975038113162056
722,0.0213999139681467
723,0.2651102764385186
724,0.4874050430427894
725,0.22600093706538682
726,0.042819454130946476
727,0.09057804399340937
728,0.04074115872978215
729,0.0844332089482622
730,0.09507387580698617
731,0.09690885398271946
732,0.5546100471161538
733,0.05753613629497812
734,0.018072966555345286
735,0.10384416327692933
736,0.06883885401189072
737,0.06327834461658835
738,0.14892928015163603
739,0.4555141095652199
740,0.07349138362068516
741,0.12690377114359055
742,0.019690469264853554
743,0.04115425002193934
744,0.02700553538429975
745,0.09001004284102232
746,0.03760368814638326
747,0.02593300395790469
748,0.025457240213594322
749,0.05369768189946787
750,0.038331495096389355
751,0.04283286589139988
752,0.04017776481431336
753,0.02170429603252864
754,0.10363342379187057
755,0.03411638733286666
756,0.035971671771292714
757,0.02349103335226146
758,0.03892188059760904
759,0.07334045164480504
760,0.1305888575053472
761,0.01949648968275318
762,0.05838269334995111
763,0.4638493418206751
764,0.07553398111299278
765,0.10716025092749973
766,0.0324241944856722
767,0.055081991842346315
768,0.05398803843763621
769,0.15130629484834413
770,0.02839163730256239
771,0.02550934708374275
772,0.026994865973887942
773,0.048216965284629015
774,0.12332765107956682
775,0.03577821270931943
776,0.23878557765039005
777,0.04286886097303956
778,0.029427126371258622
779,0.054009320651537435
780,0.26054476023536877
781,0.04156790002708183
782,0.018214128683548287
783,0.024791981202351564
784,0.057983615809743184
785,0.027417268959585624
786,0.2474052859889223
787,0.05790714704326885
788,0.017357462460230746
789,0.014760941984775199
790,0.06399287247442746
791,0.13183093272721103
792,0.09569748753809997
793,0.06475495763557426
794,0.03960127385022278
795,0.023373744815627383
796,0.03886548877620924
797,0.06771275070608287
798,0.23405188997502824
799,0.10190480609596292
800,0.023096686781132348
801,0.036952165276812554
802,0.020661091725171422
803,0.013819074026097002
804,0.019369604371264195
805,0.014061576374556642
806,0.017516040755294587
807,0.00874668140201532
808,0.013894107939172971
809,0.015606112697020755
810,0.02464950974081296
811,0.033414447515251605
812,0.04124455604160594
813,0.04948813232979606
814,0.10259958891878307
815,0.018916400552212467
816,0.02442374083338276
817,0.0881052498320293
818,0.1590769309123939
819,0.024207957418930955
820,0.02852712431046511
821,0.014082350297324218
822,0.021878728353318146
823,0.019664358126421144
824,0.012128111754041344
825,0.012821776361156317
826,0.017669297334890713
827,0.017014773950118092
828,0.021132218339841184
829,0.022706288311702374
830,0.05247204435269338
831,0.040877483646669446
832,0.020591409037254753
833,0.014325275176709784
834,0.0233041419042589
835,0.02176507330669577
836,0.017169775343878892
837,0.06679575714838373
838,0.0373813812479573
839,0.055162656481550484
840,0.014353617859859405
841,0.03138973742153697
842,0.010220824999598876
843,0.07464315433647994
844,0.013299073389675568
845,0.02100045417814521
846,0.022060030980416787
847,0.08809909776093734
848,0.05319632401101309
849,0.051204990188631505
850,0.07726873745408741
851,0.019918474102279968
852,0.10029749620513886
853,0.0224148124962532
854,0.01837641855688545
855,0.03800573985267578
856,0.06536870484261804
857,0.12224311326710892
858,0.033906337904642925
859,0.024012319760529442
860,0.03472279029751406
861,0.018329290024991153
862,0.01927552504318439
863,0.011509294032898647
864,0.01863339112617513
865,0.014236645186340647
866,0.020687446019588066
867,0.021528795540912832
868,0.032216197886746706
869,0.047926579545984456
870,0.030456798525057085
871,0.11446644361619593
872,0.022140467918671837
873,0.03016831550520068
874,0.01984595979549065
875,0.0159873887488077
876,0.018508500916787324
877,0.055681026125446585
878,0.02658275225536894
879,0.014499807204451539
880,0.02923446451686494
881,0.018838422416807495
882,0.02314265385127523
883,0.05542632119125149
884,0.07943722761453653
885,0.01652224184137502
886,0.08665043053952896
887,0.019180815837368123
888,0.067128476422464
889,0.02067984200794014
890,0.03994238445562767
891,0.03890697179038337
892,0.06074145911369537
893,0.04243253204165237
894,0.03901694432110814
895,0.045669594222645896
896,0.04998929201996721
897,0.13555959073379112
898,0.03907816909402191
899,0.061156951638124055
900,0.10495145125648792
901,0.12926271396629785
902,0.232377097099344
903,0.028539883388547543
904,0.052764385840148656
905,0.1544341564127722
906,0.07006933027362025
907,0.38883910174386926
908,0.05894940074380248
909,0.13341978202934596
910,0.06288943470658512
911,0.019761415699298974
912,0.020554002502562056
913,0.21959000740164442
914,0.03936061042511041
915,0.5009509759059165
916,0.1139246072728404
917,0.040589393826239016
918,0.1448560859807259
919,0.07563307930836079
920,0.033585879775534885
921,0.036129121776655004
922,0.023802020852580194
923,0.025795291826556353
924,0.10438459206362435
925,0.11893697113477607
926,0.08237532674829774
927,0.44808073269326454
928,0.06136029678037036
929,0.060576089269519094
930,0.03654386665037113
931,0.058901889707285444
932,0.16467481174336496
933,0.016747046634676105
934,0.05878837989382857
935,0.03749311879911878
936,0.0792897148663296
937,0.0796988293463517
938,0.4145196519517733
939,0.13252339382505474
940,0.06809974111875
941,0.3131638337169162
942,0.054063173978237795
943,0.4627219570952993
944,0.014092365866635781
945,0.045434130004418524
946,0.1366996633011458
947,0.046894427051010844
948,0.032239067986019866
949,0.03845576785324491
950,0.03430070948258791
951,0.11336654774934771
952,0.12221439007240721
953,0.07883027148674784
954,0.03199115315057613
955,0.04513680374969237
956,0.2998534661080597
957,0.038659293469718733
958,0.024824171834182222
959,0.06512411246666598
960,0.06086407591478461
961,0.09122312748073219
962,0.037010852384760845
963,0.04966449004902856
964,0.06326854237060256
965,0.04262756989293069
966,0.031663513517936746
967,0.06613698337122481
968,0.14561534633789827
969,0.1606165117439611
970,0.011920692283048139
971,0.020981741616603444
972,0.021098085295936275
973,0.11909378482112609
974,0.22520409329209418
975,0.01863999379777193
976,0.05699468358679602
977,0.1644751501046621
978,0.2730192481597128
979,0.0815575855838736
980,0.04730723334280704
981,0.022775990693880217
982,0.02380311087467562
983,0.02233253313915384
984,0.05855553082637882
985,0.01827908319344606
986,0.06878645231038094
987,0.2492061795008186
988,0.2628444158026466
989,0.028047779065103508
990,0.03311115177322422
991,0.027302142004197533
992,0.024204486771088208
993,0.03207149765896453
994,0.049080110164746206
995,0.1340785226795052
996,0.028083559511008445
997,0.06793965674277337
998,0.03231145771405488
999,0.027111253346024076
1000,0.12110450819438623
1001,0.48296706729275735
1002,0.028648351573354783
1003,0.05609534997812691
1004,0.014492001936665307
1005,0.017102809169137985
1006,0.03144566401466238
1007,0.07356083490123783
1008,0.020939002432233685
1009,0.09596216455647423
1010,0.1516008599288934
1011,0.11336324703886608
1012,0.09736269628618323
1013,0.055739650566764734
1014,0.016382261142984397
1015,0.029100684974314714
1016,0.03628722668283331
1017,0.03939437039115455
1018,0.022802547660494336
1019,0.04399720088167107
1020,0.05373220839189178
1021,0.21732411464060683
1022,0.02169930906210115
1023,0.03988912191773743
1024,0.024640538474205415
1025,0.027724836348586752
1026,0.02498823764468939
1027,0.03081340317798579
1028,0.03979107984775745
1029,0.022137519946062063
1030,0.08661880295326219
1031,0.13440218450192912
1032,0.16881528532187398
1033,0.049004773128451085
1034,0.06537512973303165
1035,0.06828231585021914
1036,0.09073806542027221
1037,0.048623417162737465
1038,0.022226914377093954
1039,0.08896105220367687
1040,0.01869986857218839
1041,0.03366261736238213
1042,0.10935373021321186
1043,0.029679854556740524
1044,0.026891963172288293
1045,0.04215540533360748
1046,0.07743404342161231
1047,0.07905253990391391
1048,0.2289223798773665
1049,0.21792401864641692
1050,0.22622267981147154
1051,0.056464157269210516
1052,0.05232769172051451
1053,0.023366955995366277
1054,0.06150012918304422
1055,0.058499393877754824
1056,0.07719158353017996
1057,0.04714459851110017
1058,0.5699951903324922
1059,0.1276527965979389
1060,0.020041044571004446
1061,0.11434556113458166
1062,0.07585052324732816
1063,0.06154466966376772
1064,0.03897934666225024
1065,0.028513229694780644
1066,0.011323892011306187
1067,0.07140400905849958
1068,0.030696246968476996
1069,0.018813491686837467
1070,0.023522591799088294
1071,0.025769686767889367
1072,0.0766769681760951
1073,0.048975282251299726
1074,0.07728632384736117
1075,0.05523833116947592
1076,0.10529679649774185
1077,0.1082718979075801
1078,0.37561276194752113
1079,0.0656386812866876
1080,0.027596576022489883
1081,0.07342848872705635
1082,0.022330020369611896
1083,0.05846467672136953
1084,0.03722142613324958
1085,0.06655712002603201
1086,0.04021492528588839
1087,0.1539488841874328
1088,0.0729765261316106
1089,0.09147524722873741
1090,0.046485793373323064
1091,0.07853395109509921
1092,0.04876676968279266
1093,0.028722393745944246
1094,0.017934640672666414
1095,0.11924114206942227
1096,0.026347866219767185
1097,0.0504178553556911
1098,0.0882790206298816
1099,0.04215566058372845
1100,0.023605321442223975
1101,0.013766282545606455
1102,0.03028760889507905
1103,0.0435389604958041
1104,0.05595896320682249
1105,0.0868411380144869
1106,0.11866179188120227
1107,0.10664588202525277
1108,0.1384251401136594
1109,0.09496390937943
1110,0.13612870445511938
1111,0.022458703583416645
1112,0.08734012427283862
1113,0.0217971296862152
1114,0.06292892839302844
1115,0.015914955658605293
1116,0.03607749105595186
1117,0.10004488145057436
1118,0.0593034738539389
1119,0.027445826869066003
1120,0.057733167818807336
1121,0.03733771016514195
1122,0.023843843308708132
1123,0.06818400600206535
1124,0.1232225835603728
1125,0.04798122425101836
1126,0.06742084821709536
1127,0.030124564882690837
1128,0.0388242200144041
1129,0.05710717449040596
1130,0.0172000622160001
1131,0.04108603112378471
1132,0.07409189960268121
1133,0.06810830068246318
1134,0.1273260234398499
1135,0.43068234377941567
1136,0.10056823346308562
1137,0.1172962661057263
1138,0.06213307241883485
1139,0.09618526371976346
1140,0.07825180747873701
1141,0.09325503488966415
1142,0.057957546609690005
1143,0.023102534247924723
1144,0.03454269137862813
1145,0.25572953310039437
1146,0.05964647130669693
1147,0.09706748589819769
1148,0.061726880427875
1149,0.09136725352353081
1150,0.02972732618083032
1151,0.029288267146995058
1152,0.022811654930137322
1153,0.030712961258732685
1154,0.027245622669387813
1155,0.11355627494770053
1156,0.060394735726397565
1157,0.057926587464541275
1158,0.12297732217421366
1159,0.46872117332336094
1160,0.09052190120811386
1161,0.02170173490231107
1162,0.22688249612616554
1163,0.0683341641098576
1164,0.2616691521277065
1165,0.2521603269624681
1166,0.07205342196065756
1167,0.04455079947218143
1168,0.04851587497042245
1169,0.07787157534114343
1170,0.24348424456260387
1171,0.05781228185965412
1172,0.2610080338499612
1173,0.10258746343729205
1174,0.0801627831968826
1175,0.023958457743683104
1176,0.030677502753552466
1177,0.023122390532682675
1178,0.021968146910849903
1179,0.06904565253688669
1180,0.0627998893540872
1181,0.025413191781170352
1182,0.12839413058419158
1183,0.14778094812288906
1184,0.1100724526219993
1185,0.07767845890789993
1186,0.03558064777420002
1187,0.11918834482461714
1188,0.24647366053810535
1189,0.25694787865267055
1190,0.06162740063964099
1191,0.011501430817721238
1192,0.05196473028761084
1193,0.03102480165320602
1194,0.05615200054955653
1195,0.4726236855623882
1196,0.04688942651891494
1197,0.0656250026129587
1198,0.26342979877483025
1199,0.25249101857312306
1200,0.028318474567977394
1201,0.012255254939734485
1202,0.04335826369652166
1203,0.06292099195533388
1204,0.16645290672468752
1205,0.14402987366270603
1206,0.07621764087014588
1207,0.09172658333471
1208,0.24361803423161754
1209,0.23063496982295822
1210,0.1393154823258322
1211,0.2601764766155866
1212,0.3786311433642915
1213,0.08883557357778749
1214,0.033364087691790334
1215,0.041339731058619315
1216,0.08754661909399275
1217,0.058937007296199946
1218,0.1791516761504187
1219,0.825594308774008
1220,0.03500151042862786
1221,0.056524578106675105
1222,0.38467936103836364
1223,0.015392508265180526
1224,0.029575755789210737
1225,0.2669892915972496
1226,0.027206108501810787
1227,0.02002178692751924
1228,0.037614385051869925
1229,0.08020203991093525
1230,0.022282355024392853
1231,0.040715875875708046
1232,0.026720289672792406
1233,0.10782870789117119
1234,0.03178016088325828
1235,0.06747448899859272
1236,0.14810596872365
1237,0.16201869456117327
1238,0.2608527834342817
1239,0.3727096448372872
1240,0.25703457369879296
1241,0.03881307696053932
1242,0.25133068993657354
1243,0.22499337179133258
1244,0.1456196339129402
1245,0.7357656004489728
1246,0.4149565447610474
1247,0.2919838435517981
1248,0.029548498046145476
1249,0.02487236170497913
